group,code,description,price_1,price_2,price_3
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-4000-COVER-G,XPRESS Screening - 4000mm - FLAT COVER 25x7mm - WOODLAND GREY MATT (GL205A) (mates with 45x45mm open back rail),9.98,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-4000-COVER-M,XPRESS Screening - 4000mm - FLAT COVER 25x7mm - MILL (mates with 45x45mm open back rail),7.85,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-4000-COVER-W,XPRESS Screening - 4000mm - FLAT COVER 25x7mm - PEARL WHITE GLOSS (GA078A) (mates with 45x45mm open back rail),9.98,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-B,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - SATIN BLACK (GN150A) Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-BS,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - BASALT SATIN (GP108A) Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-D,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - DUNE SATIN (GP152A) Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-G,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - WOODLAND GREY  Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-M,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - MILL  Includes Snap on Concealed Fixing Cover,33.09,30.11,26.48
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-MN,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - MONUMENT Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-P,"XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - PRIMROSE Includes Snap on Concealed Fixing Cover  ** Available from Brisbane, Adelaide and Perth Depots **",43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-PB,"XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - PAPERBARK Includes Snap on Concealed Fixing Cover  ** Available from Brisbane, Adelaide and Perth Depots **",43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-S,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - PALLADIUM SILVER  Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-SM,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - SURFMIST  Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-5800-CSR-W,XPRESS Screening - 40 x 13mm CENTRE SUPPORT RAIL - 5800mm long - PEARL WHITE GLOSS (GA078A) Includes Snap on Concealed Fixing Cover,43.48,39.56,34.79
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-B,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - SATIN BLACK (GN150A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-BS,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - BASALT SATIN (GP108A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-D,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - DUNE SATIN (GP152A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-G,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - WOODLAND GREY MATT (GL205A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-M,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - MILL,34.87,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-MN,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - MONUMENT MATT (GL229A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-P,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - PRIMROSE (GD037A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-PB,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - PAPERBARK (GU114A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-S,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - PALLADIUM SILVER PEARL (GY184C),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-SM,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - SURFMIST MATT (GA236A),42.63,,
SCREENING-VERTICAL/QUICKSCREEN EXTRUSION,XP-6000-135-W,XPRESS/QUICK Screening - 44x22mm  135 DEGREE ADAPTER - 6000mm long - PEARL WHITE GLOSS (GA078A),42.63,,
SCREENING - ACCESSORIES,PRODUCT CODE,DESCRIPTION,UNIT PRICE,,
SCREENING - ACCESSORIES,AW-65BP-SET-TR,Alumawood - BASE PLATE SET - 115x100mm - TERRAIN powder coat PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits WRC & Kwila 65mm Heavy Duty Post),10.3,9.59,8.24
SCREENING - ACCESSORIES,AW-65DC-2P-TR,ALUMAWOOD Screening - 2 PART DOMICAL COVER - TERRAIN ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,AW-65DR-TR,Alumawood - DRESS RING - TERRAIN powder coat 115x115mm  (suits WRC & Kwila 65mm Heavy Duty Post),4.73,4.41,3.79
SCREENING - ACCESSORIES,AW-65TP-TR,Alumawood - TOP PLATE FLAT (with lugs) - TERRAIN powder coat (suits WRC & Kwila 65mm Heavy Duty Post),3.52,3.28,2.82
SCREENING - ACCESSORIES,AW-BP-SET-TR,Alumawood - BASE PLATE SET - TERRAIN POWDERCOAT 100x100mm  PLUS 4 x 12g/50mm long countersunk screws  - SS304 (suits Kwila & WRC 50mm Post),12.01,11.17,9.6
SCREENING - ACCESSORIES,AW-BTP-TR,Alumawood - Centre Support Rail BASE/TOP PLATE  (includes 2 x countersunk screw for fixing to centre support rail)    TERRAIN MATT - POWDERCOAT,5.94,5.53,4.75
SCREENING - ACCESSORIES,AW-DC-2P-TR,ALUMAWOOD Screening - 2 PART DOMICAL COVER - TERRAIN (powder coated aluminium - suits 50mm Post),5.25,4.68,4.2
SCREENING - ACCESSORIES,AW-DR-TR,Alumawood - DRESS RING - TERRAIN powder coat  (suits WRC & Kwila 50mm Post),3.52,3.28,2.82
SCREENING - ACCESSORIES,AW-EC65-TR-4PK,Xpress Screening - ALUMINIUM END CAP - Powder coated TERRAIN Suits 65x16.5mm slat 4 PACK,6.18,5.74,4.94
SCREENING - ACCESSORIES,AW-EC90-TR-4PK,Xpress Screening - ALUMINIUM END CAP - Powder coated TERRAIN Suits 90x16.5mm slat 4 PACK,7.06,6.57,5.66
SCREENING - ACCESSORIES,AW-LB-TR,"Alumawood  LOUVRE BRACKET PACK  TERRAIN - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.49,4.18,3.74
SCREENING - ACCESSORIES,AW-TP-TR,Alumawood - TOP PLATE FLAT (with lugs) - TERRAIN powder coat (suits 50mm Post),1.82,1.71,1.52
SCREENING - ACCESSORIES,AW-WP-RUBBER,Alumawood Wrap Post - INTERNAL POST INSULATOR RUBBER - 30 Metre Roll (1 x 30m rubber roll sufficient for 2 x 3600mm high Wrap Posts),38.31,,
SCREENING - ACCESSORIES,PAINT-B,Touch Up Paint - 150g Spray Can - SATIN BLACK,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-BS,Touch Up Paint - 150g Spray Can - BASALT,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-D,Touch Up Paint -  150g Spray Can - DUNE,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-G,Touch Up Paint -  150g Spray Can - WOODLAND GREY,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-MN,Touch Up Paint -  150g Spray Can - MONUMENT,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-PB,Touch Up Paint -  150g Spray Can - PAPERBARK,10.91,9.65,
SCREENING - ACCESSORIES,PAINT-S,Touch up Paint - 150g Spray Can - PRECIOUS SILVER,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-SM,Touch Up Paint -  150g Spray Can - SURFMIST,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-TR,Touch Up Paint - 150g Spray Can - TERRAIN,11.35,10.04,
SCREENING - ACCESSORIES,PAINT-W,Touch Up Paint -  150g Spray Can - PEARL WHITE,11.35,10.04,
SCREENING - ACCESSORIES,QS-LB-B,"QuickScreen/Xpress LOUVRE BRACKET PACK  BLACK SATIN - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.43,4.11,3.67
SCREENING - ACCESSORIES,QS-LB-BS,"QuickScreen/Xpress LOUVRE BRACKET PACK  BASALT - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.43,4.11,3.67
SCREENING - ACCESSORIES,QS-LB-D,"QuickScreen/Xpress LOUVRE BRACKET PACK  DUNE - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.43,4.11,3.67
SCREENING - ACCESSORIES,QS-LB-G,"QuickScreen/Xpress LOUVRE BRACKET PACK WOODLAND GREY - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.43,4.11,3.67
SCREENING - ACCESSORIES,QS-LB-M,"QuickScreen/Xpress LOUVRE BRACKET PACK  MILL - aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",3.4,3.17,2.9
SCREENING - ACCESSORIES,QS-LB-MN,"QuickScreen/Xpress LOUVRE BRACKET PACK MONUMENT - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.43,4.11,3.67
SCREENING - ACCESSORIES,QS-LB-PB,"QuickScreen/Xpress LOUVRE BRACKET PACK PAPERBARK - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.26,3.95,3.53
SCREENING - ACCESSORIES,QS-LB-S,"QuickScreen/Xpress LOUVRE BRACKET PACK SILVER - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.43,4.11,3.67
SCREENING - ACCESSORIES,QS-LB-SM,"QuickScreen/Xpress LOUVRE BRACKET PACK  SURFMIST - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.43,4.11,3.67
SCREENING - ACCESSORIES,QS-LB-W,"QuickScreen/Xpress LOUVRE BRACKET PACK  WHITE - powder coated aluminium (suits 65x16.5mm slat; includes 1 x left bracket, 1 x right bracket and 2 screws)",4.26,3.95,3.53
SCREENING - ACCESSORIES,QS-SFC-B,QuickScreen Side Frame CAP ONLY - BLACK (nylon),0.86,0.81,0.74
SCREENING - ACCESSORIES,SM-H9-50PK-B,"SCREENMATE -  ""H"" Spacer - 9mm gap -  BLACK 50 pack ; UV stabilied Nylon66 (mates with Australis post glazing pocket)",12.8,9.73,8.96
SCREENING - ACCESSORIES,SM-H9-50PK-W,"SCREENMATE -  ""H"" Spacer - 9mm gap -  WHITE 50 pack  ; UV stabilied Nylon66 (mates with Australis post glazing pocket)",11.25,10.12,9.32
SCREENING - ACCESSORIES,SM-ROD-100PK,SCREENMATE -  Rod Set - BLACK 100 pack  ; UV stabilied Nylon66 (mates with Australis post glazing pocket),10.8,7.13,6.55
SCREENING - ACCESSORIES,SS-BH4-BS,Six Star/Xpress Tubular - Bracket - HORIZONTAL - 4 pack incl 10 Tek Screws BASALT,4.96,,
SCREENING - ACCESSORIES,SS-BH4-M,Six Star/Xpress Tubular - Bracket - HORIZONTAL - 4 pack incl 10 Tek Screws MILL finish,4.58,,
SCREENING - ACCESSORIES,SS-BH4-SM,Six Star/Xpress Tubular - Bracket - HORIZONTAL - 4 pack incl 10 Tek Screws SURFMIST,4.96,,
SCREENING - ACCESSORIES,SS-TD-EXT-B,Six Star Tubular - TOP DOME CAP (nylon)   **EXTERNAL FIT**   BLACK (suits 50x50mm Six Star tubular posts),0.62,0.52,
SCREENING - ACCESSORIES,SS-TD-EXT-W,Six Star Tubular - TOP DOME CAP (nylon)   **EXTERNAL FIT**   WHITE (suits 50x50mm Six Star tubular posts),0.62,0.52,
SCREENING - ACCESSORIES,XP-65BP-SET-B,XPRESS Screening - BASE PLATE SET - BLACK 115x100mm  (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65BP-SET-BS,XPRESS Screening - BASE PLATE SET - BASALT 115x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65BP-SET-D,XPRESS Screening - BASE PLATE SET - DUNE 115x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65BP-SET-G,XPRESS Screening - BASE PLATE SET - WOODLAND GREY 115x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65BP-SET-M,XPRESS Screening - BASE PLATE SET - MILL 115x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),9.26,8.24,7.4
SCREENING - ACCESSORIES,XP-65BP-SET-MN,XPRESS Screening - BASE PLATE SET - MONUMENT 115x100mm   (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65BP-SET-S,XPRESS Screening - BASE PLATE SET - PALLADIUM SILVER 115x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65BP-SET-SM,XPRESS Screening - BASE PLATE SET - SURFMIST 115x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65BP-SET-W,XPRESS Screening - BASE PLATE SET - PEARL WHITE 115x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws - SS304 (suits 65mm Heavy Duty Post),10.3,9.16,8.25
SCREENING - ACCESSORIES,XP-65DC-2P-B,XPRESS Screening - 2 PART DOMICAL COVER - BLACK SATIN ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DC-2P-BS,XPRESS Screening - 2 PART DOMICAL COVER - BASALT ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DC-2P-D,XPRESS Screening - 2 PART DOMICAL COVER - DUNE ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DC-2P-G,XPRESS Screening - 2 PART DOMICAL COVER - WOODLAND GREY ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DC-2P-M,XPRESS Screening - 2 PART DOMICAL COVER - MILL ** Suits 65x65mm POST ** (powder coated aluminium),5.01,4.5,4
SCREENING - ACCESSORIES,XP-65DC-2P-MN,XPRESS Screening - 2 PART DOMICAL COVER - MONUMENT ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DC-2P-S,XPRESS Screening - 2 PART DOMICAL COVER - SILVER ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DC-2P-SM,XPRESS Screening - 2 PART DOMICAL COVER - SURFMIST ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DC-2P-W,XPRESS Screening - 2 PART DOMICAL COVER - PEARL WHITE (GA078A) ** Suits 65x65mm POST ** (powder coated aluminium),5.51,4.95,4.41
SCREENING - ACCESSORIES,XP-65DR-B,XPRESS Screening - DRESS RING - BLACK 115x115mm  (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65DR-BS,XPRESS Screening - DRESS RING - BASALT 115x115mm  (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65DR-D,XPRESS Screening - DRESS RING - DUNE 115x115mm  (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65DR-G,XPRESS Screening - DRESS RING - WOODLAND GREY 115x115mm (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65DR-M,XPRESS Screening - DRESS RING - MILL 115x115mm  (suits 65mm Heavy Duty Post),2.59,2.32,2.08
SCREENING - ACCESSORIES,XP-65DR-MN,XPRESS Screening - DRESS RING - MONUMENT 115x115mm  (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65DR-S,XPRESS Screening - DRESS RING - PALLADIUM SILVER 115x115mm (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65DR-SM,XPRESS Screening - DRESS RING - SURFMIST 115x115mm (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65DR-W,XPRESS Screening - DRESS RING - PEARL WHITE 115x115mm  (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-B,XPRESS Screening - TOP PLATE FLAT (with lugs) - BLACK (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-BS,XPRESS Screening - TOP PLATE FLAT (with lugs) - BASALT (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-D,XPRESS Screening - TOP PLATE FLAT (with lugs) - DUNE (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-G,XPRESS Screening - TOP PLATE FLAT (with lugs) - WOODLAND GREY (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-M,XPRESS Screening - TOP PLATE FLAT (with lugs) - MILL (suits 65mm Heavy Duty Post),2.95,2.63,2.36
SCREENING - ACCESSORIES,XP-65TP-MN,XPRESS Screening - TOP PLATE FLAT (with lugs) - MONUMENT (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-S,XPRESS Screening - TOP PLATE FLAT (with lugs) - PALLADIUM SILVER (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-SM,XPRESS Screening - TOP PLATE FLAT (with lugs) - SURFMIST (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-65TP-W,XPRESS Screening - TOP PLATE FLAT (with lugs) - PEARL WHITE (suits 65mm Heavy Duty Post),3.41,3.04,2.74
SCREENING - ACCESSORIES,XP-ARMCSR-B,XPRESS Screening - Centre Support Rail MOUNTING ARM 40x20mm - 192mm overall width - BLACK,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMCSR-G,XPRESS Screening - Centre Support Rail MOUNTING ARM 40x20mm - 192mm overall width - WOODLAND GREY,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMCSR-M,XPRESS Screening - Centre Support Rail MOUNTING ARM 40x20mm - 192mm overall width - MILL,16.86,15.68,14.33
SCREENING - ACCESSORIES,XP-ARMCSR-MN,XPRESS Screening - Centre Support Rail MOUNTING ARM 40x20mm - 192mm overall width - MONUMENT,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMCSR-S,XPRESS Screening - Centre Support Rail MOUNTING ARM 40x20mm - 192mm overall width - PALLADIUM SILVER,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMCSR-SM,XPRESS Screening - Centre Support Rail MOUNTING ARM 40x20mm - 192mm overall width - SURFMIST,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMSF-B,XPRESS Screening - Side Frame MOUNTING ARM 40x20mm - 200mm overall width - BLACK,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMSF-M,XPRESS Screening - Side Frame MOUNTING ARM 40x20mm - 200mm overall width - MILL,16.86,15.68,14.33
SCREENING - ACCESSORIES,XP-ARMSF-MN,XPRESS Screening - Side Frame MOUNTING ARM 40x20mm - 200mm overall width - MONUMENT,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMSF-S,XPRESS Screening - Side Frame MOUNTING ARM 40x20mm - 200mm overall width - PALLADIUM SILVER,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-ARMSF-SM,XPRESS Screening - Side Frame MOUNTING ARM 40x20mm - 200mm overall width - SURFMIST,18.08,16.82,15.37
SCREENING - ACCESSORIES,XP-BP-SET-B,XPRESS Screening - BASE PLATE SET - BLACK 100x100mm (with countersunk holes) PLUS 4 x 12g/50mm long Countersunk Screws SS304  (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BP-SET-BS,XPRESS Screening - BASE PLATE SET - BASALT 100x100mm (with countersunk holes) PLUS 4 x 12g/50mm long Countersunk Screws SS304  (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BP-SET-D,XPRESS Screening - BASE PLATE SET - DUNE 100x100mm (with countersunk holes) PLUS 4 x 12g/50mm long Countersunk Screws SS304  (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BP-SET-G,XPRESS Screening - BASE PLATE SET - WOODLAND GREY 100x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws  SS304  (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BP-SET-M,XPRESS Screening - BASE PLATE SET - MILL 100x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws SS304  (suits 50mm Post),8.55,7.61,6.83
SCREENING - ACCESSORIES,XP-BP-SET-MN,XPRESS Screening - BASE PLATE SET - MONUMENT 100x100mm (with countersunk holes) PLUS 4 x 12g/50mm long Countersunk Screws  SS304  (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BP-SET-P,XPRESS Screening - BASE PLATE SET - PRIMROSE 100x100mm (with countersunk holes)  PLUS 4 x 12g/75mm long Countersunk Screws -  SS304  (suits 50mm Post),9.41,8.37,7.53
SCREENING - ACCESSORIES,XP-BP-SET-PB,XPRESS Screening - BASE PLATE SET - PAPERBARK 100x100mm (with countersunk holes)   PLUS 4 x 12g/50mm long Countersunk Screws  SS304  (suits 50mm Post),9.41,8.37,7.53
SCREENING - ACCESSORIES,XP-BP-SET-S,XPRESS Screening - BASE PLATE SET - PALLADIUM SILVER 100x100mm (with countersunk holes) PLUS 4 x 12g/50mm long Countersunk Screws  SS304  (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BP-SET-SM,XPRESS Screening - BASE PLATE SET - SURFMIST 100x100mm (with countersunk holes)   PLUS 4 x 12g/50mm long Countersunk Screws SS304 (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BP-SET-W,XPRESS Screening - BASE PLATE SET - PEARL WHITE 100x100mm (with countersunk holes)  PLUS 4 x 12g/50mm long Countersunk Screws  SS304  (suits 50mm Post),9.79,8.7,7.83
SCREENING - ACCESSORIES,XP-BTP-B,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - BLACK,4.64,4.13,3.71
SCREENING - ACCESSORIES,XP-BTP-BS,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - BASALT,4.64,4.13,3.71
SCREENING - ACCESSORIES,XP-BTP-D,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - DUNE,4.64,4.13,3.71
SCREENING - ACCESSORIES,XP-BTP-G,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - WOODLAND GREY,4.64,4.13,3.71
SCREENING - ACCESSORIES,XP-BTP-M,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - MILL,4.06,3.61,3.23
SCREENING - ACCESSORIES,XP-BTP-MN,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - MONUMENT,4.64,4.13,3.71
SCREENING - ACCESSORIES,XP-BTP-S,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - PALLADIUM SILVER,4.64,4.13,3.71
SCREENING - ACCESSORIES,XP-BTP-SM,XPRESS Screening - Centre Support Rail BASE/TOP PLATE (includes 2 x countersunk screws for fixing to centre support rail) - SURFMIST,4.64,4.13,3.71
SCREENING - ACCESSORIES,XP-BTP-W,XPRESS Screening - Centre Support Rail BASE/TOP PLATE - (includes 2 x countersunk screws for fixing to centre support rail)  PEARL WHITE,4.46,3.97,3.57
SCREENING - ACCESSORIES,XP-CSRC-B,XPRESS Screening - Centre Support Rail CAP ONLY - BLACK (nylon),1.03,0.92,0.82
SCREENING - ACCESSORIES,XP-CSRC-G,XPRESS Screening - Centre Support Rail CAP ONLY - WOODLAND GREY (nylon),1.03,0.92,0.82
SCREENING - ACCESSORIES,XP-CSRC-MN,XPRESS Screening - Centre Support Rail CAP ONLY - MONUMENT (nylon),1.03,0.92,0.82
SCREENING - ACCESSORIES,XP-CSRC-S,XPRESS Screening - Centre Support Rail CAP ONLY - PALLADIUM SILVER (nylon),1.03,0.92,0.82
SCREENING - ACCESSORIES,XP-CSRC-SM,XPRESS Screening - Centre Support Rail CAP ONLY - SURFMIST (nylon),1.03,0.92,0.82
